sep=,
DeviceTag:,scapula
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-06-22_10:04:46_985 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
537,635005200,-0.561268,-0.175677,10.266521,-0.479252,1.063753,3.092445,0.014171,-0.029082,-0.009288,0.999435,
538,635021867,-0.595687,-0.191573,10.296259,-0.833834,1.201088,3.276127,0.013792,-0.029358,-0.009651,0.999429,
539,635038534,-0.633495,-0.231051,10.284836,-1.401374,1.347440,3.277267,0.013426,-0.029657,-0.010095,0.999420,
540,635055201,-0.649861,-0.254716,10.247403,-1.598181,1.283100,3.161843,0.013042,-0.029946,-0.010569,0.999412,
541,635071868,-0.667112,-0.304020,10.222750,-1.215707,1.105745,3.064271,0.012677,-0.030208,-0.010988,0.999404,
542,635088535,-0.664036,-0.362710,10.195993,0.128813,0.916275,2.866068,0.012355,-0.030441,-0.011213,0.999399,
543,635105202,-0.638897,-0.377118,10.171885,2.050674,0.649698,2.704156,0.012062,-0.030630,-0.011159,0.999397,
544,635121869,-0.676042,-0.334483,10.157517,3.916124,0.472574,2.586326,0.011764,-0.030791,-0.010837,0.999399,
545,635138536,-0.664933,-0.267297,10.185157,5.239796,0.151845,2.358802,0.011551,-0.030902,-0.010322,0.999404,
546,635155203,-0.649535,-0.216874,10.197819,5.414033,-0.372921,2.281176,0.011325,-0.030937,-0.009784,0.999411,
547,635171870,-0.661865,-0.165642,10.197184,4.842318,-0.972361,2.015060,0.011174,-0.030885,-0.009330,0.999418,
548,635188537,-0.642634,-0.123677,10.241769,3.856408,-1.693742,1.778834,0.011034,-0.030730,-0.009022,0.999427,
549,635205204,-0.627749,-0.121998,10.270313,2.818249,-2.218713,1.553609,0.010919,-0.030500,-0.008867,0.999437,
550,635221871,-0.605063,-0.130350,10.262233,1.827498,-2.863615,1.429400,0.010810,-0.030177,-0.008857,0.999448,
551,635238538,-0.606997,-0.161781,10.267193,1.008660,-3.144932,1.140463,0.010820,-0.029816,-0.008966,0.999458,
552,635255205,-0.583101,-0.228412,10.273176,0.591058,-3.302284,0.796536,0.010805,-0.029430,-0.009140,0.999468,
553,635271872,-0.570645,-0.252676,10.233678,0.754518,-3.022478,0.543918,0.010825,-0.029085,-0.009290,0.999476,
554,635288539,-0.567756,-0.287562,10.211540,1.435842,-2.682726,0.206701,0.010883,-0.028788,-0.009343,0.999484,
555,635305206,-0.538848,-0.274367,10.183390,2.689391,-2.329372,0.015348,0.010989,-0.028540,-0.009213,0.999491,
556,635321873,-0.523388,-0.258442,10.212262,4.103878,-2.020983,-0.078772,0.011112,-0.028334,-0.008878,0.999499,
557,635338540,-0.547970,-0.197751,10.290203,5.280526,-1.775959,-0.037062,0.011215,-0.028162,-0.008372,0.999507,
558,635355207,-0.562554,-0.132192,10.261074,5.606280,-1.588039,-0.130830,0.011330,-0.028017,-0.007818,0.999514,
559,635371874,-0.565613,-0.084093,10.253533,5.135212,-1.364542,-0.182798,0.011478,-0.027905,-0.007332,0.999519,
560,635388541,-0.573487,-0.061842,10.255691,4.101150,-1.137114,-0.179852,0.011581,-0.027828,-0.006997,0.999522,
561,635405208,-0.528108,-0.081171,10.249624,2.927666,-1.243599,-0.172591,0.011732,-0.027737,-0.006832,0.999524,
562,635421875,-0.530650,-0.080958,10.241641,2.377966,-1.389912,-0.057616,0.011870,-0.027626,-0.006746,0.999526,
563,635438542,-0.506627,-0.062243,10.242925,2.356196,-1.590497,0.250307,0.011902,-0.027487,-0.006663,0.999530,
564,635455209,-0.492380,-0.060340,10.226986,2.260871,-1.724208,0.554938,0.011877,-0.027328,-0.006594,0.999536,
565,635471876,-0.479139,-0.056528,10.218040,1.886010,-1.647025,0.915494,0.011890,-0.027181,-0.006576,0.999539,
566,635488543,-0.479958,-0.062571,10.215349,1.500232,-1.339544,1.140719,0.011809,-0.027080,-0.006613,0.999543,
567,635505210,-0.470328,-0.079423,10.219257,1.374653,-1.096621,1.379430,0.011713,-0.027015,-0.006667,0.999545,
568,635521877,-0.447954,-0.106396,10.241599,1.502806,-0.926578,1.575712,0.011588,-0.026975,-0.006702,0.999548,
569,635538544,-0.445235,-0.092836,10.288469,1.971249,-0.779676,1.766437,0.011474,-0.026956,-0.006666,0.999550,
570,635555211,-0.462579,-0.071569,10.279660,2.101272,-0.722291,1.907141,0.011300,-0.026944,-0.006612,0.999552,
571,635571878,-0.466772,-0.042328,10.263060,1.840176,-0.500639,1.846106,0.011178,-0.026966,-0.006594,0.999553,
572,635588545,-0.471724,-0.052068,10.249470,1.142397,-0.319045,1.829765,0.011014,-0.027014,-0.006679,0.999553,
573,635605212,-0.475656,-0.071393,10.275496,0.510877,-0.318455,1.749853,0.010849,-0.027064,-0.006856,0.999552,
574,635621879,-0.494913,-0.064511,10.302062,0.183265,-0.428142,1.718580,0.010683,-0.027098,-0.007081,0.999552,
575,635638546,-0.505335,-0.078438,10.261277,0.215217,-0.543207,1.790629,0.010584,-0.027116,-0.007299,0.999551,
576,635655213,-0.517061,-0.115854,10.272986,0.363758,-0.700674,1.903683,0.010390,-0.027110,-0.007498,0.999552,
577,635671880,-0.519800,-0.129945,10.232779,0.455349,-0.796721,1.836706,0.010208,-0.027091,-0.007683,0.999553,
578,635688547,-0.530873,-0.130604,10.165515,0.371109,-0.673921,1.686154,0.010066,-0.027089,-0.007881,0.999553,
579,635705214,-0.539049,-0.143115,10.202768,0.350170,-0.509834,1.571807,0.009919,-0.027110,-0.008082,0.999552,
580,635721881,-0.544913,-0.139959,10.233132,0.345330,-0.439373,1.424521,0.009807,-0.027142,-0.008285,0.999550,
581,635738548,-0.549401,-0.146798,10.248372,0.669638,-0.547215,1.404953,0.009688,-0.027158,-0.008440,0.999550,
582,635755215,-0.563407,-0.154820,10.243764,1.282601,-0.705719,1.408577,0.009532,-0.027150,-0.008508,0.999551,
583,635771882,-0.568240,-0.142344,10.248681,1.790885,-0.529940,1.440375,0.009449,-0.027167,-0.008500,0.999551,
584,635788549,-0.565991,-0.133804,10.215571,2.035832,-0.339023,1.337053,0.009334,-0.027211,-0.008457,0.999552,
585,635805216,-0.565447,-0.121891,10.206882,1.560985,-0.212329,1.164244,0.009309,-0.027274,-0.008482,0.999550,
586,635821883,-0.563457,-0.119148,10.202985,1.113762,-0.218604,1.051677,0.009263,-0.027337,-0.008574,0.999548,
587,635838550,-0.544888,-0.117413,10.200289,0.639069,-0.385702,0.818447,0.009230,-0.027375,-0.008736,0.999546,
588,635855217,-0.528714,-0.132887,10.217304,0.463571,-0.683833,0.722464,0.009210,-0.027370,-0.008925,0.999544,
589,635871884,-0.551671,-0.131356,10.257468,0.608411,-0.899659,0.498558,0.009233,-0.027334,-0.009093,0.999544,
590,635888551,-0.553351,-0.089164,10.261515,0.563499,-0.942599,0.426240,0.009327,-0.027292,-0.009267,0.999542,
591,635905218,-0.537554,-0.109007,10.273337,-0.174551,-1.003838,0.297088,0.009380,-0.027241,-0.009550,0.999540,
592,635921885,-0.526681,-0.126692,10.256003,-1.289062,-0.983771,-0.133096,0.009509,-0.027195,-0.009996,0.999536,
593,635938552,-0.530041,-0.166960,10.255514,-2.160201,-1.116970,-0.502931,0.009717,-0.027130,-0.010570,0.999530,
594,635955219,-0.523956,-0.233430,10.256464,-2.042408,-1.128700,-0.813780,0.009933,-0.027062,-0.011128,0.999524,
595,635971886,-0.544812,-0.252950,10.259282,-1.136384,-1.148051,-0.884022,0.010160,-0.026990,-0.011556,0.999518,
596,635988553,-0.545868,-0.258572,10.266728,-0.171259,-1.245379,-1.021012,0.010432,-0.026902,-0.011843,0.999515,
597,636005220,-0.520248,-0.248735,10.249420,0.306616,-1.333282,-1.185113,0.010690,-0.026800,-0.012062,0.999512,
598,636021887,-0.524846,-0.252613,10.225901,0.322368,-1.658333,-1.336637,0.011003,-0.026651,-0.012280,0.999510,
599,636038554,-0.507427,-0.274716,10.194757,0.292760,-1.902460,-1.548954,0.011314,-0.026466,-0.012504,0.999509,
600,636055221,-0.499843,-0.293049,10.199646,0.685274,-1.923462,-1.631170,0.011649,-0.026277,-0.012671,0.999508,
601,636071888,-0.518802,-0.316585,10.251945,1.455000,-1.796385,-1.573478,0.011965,-0.026105,-0.012726,0.999508,
602,636088555,-0.510518,-0.298401,10.253575,2.325492,-1.741804,-1.432160,0.012291,-0.025941,-0.012653,0.999509,
603,636105222,-0.513860,-0.273142,10.240171,2.772543,-1.632874,-1.290765,0.012592,-0.025791,-0.012514,0.999511,
604,636121889,-0.519454,-0.233543,10.285267,2.487858,-1.540117,-1.045523,0.012771,-0.025655,-0.012418,0.999513,
605,636138556,-0.516137,-0.202142,10.230934,1.245155,-1.459156,-0.943354,0.013023,-0.025534,-0.012500,0.999512,
606,636155223,-0.480781,-0.223452,10.214160,-0.328240,-1.423695,-0.860523,0.013232,-0.025422,-0.012811,0.999509,
607,636171890,-0.463137,-0.286666,10.196125,-1.343924,-1.139624,-0.676623,0.013406,-0.025352,-0.013268,0.999502,
608,636188557,-0.446452,-0.346082,10.252843,-1.437257,-0.915526,-0.432842,0.013462,-0.025315,-0.013739,0.999496,
609,636205224,-0.473749,-0.367810,10.258500,-0.754089,-0.647284,-0.075583,0.013568,-0.025318,-0.014107,0.999489,
610,636221891,-0.449011,-0.357338,10.241868,0.050771,-0.256345,0.459460,0.013590,-0.025376,-0.014356,0.999484,
611,636238558,-0.448221,-0.330733,10.200424,0.109373,0.106952,0.968384,0.013555,-0.025489,-0.014593,0.999478,
612,636255225,-0.485063,-0.353821,10.214769,-0.383371,0.520264,1.114402,0.013502,-0.025663,-0.014900,0.999470,
613,636271892,-0.492810,-0.393957,10.209659,-0.831132,0.900510,1.260215,0.013412,-0.025893,-0.015272,0.999459,
614,636288559,-0.499348,-0.427250,10.287137,-0.518580,1.091133,1.395155,0.013310,-0.026151,-0.015596,0.999449,
615,636305226,-0.505869,-0.416078,10.262821,0.385855,1.087618,1.638457,0.013193,-0.026408,-0.015789,0.999441,
616,636321893,-0.524914,-0.382096,10.257750,1.298724,1.007546,1.750199,0.013035,-0.026651,-0.015848,0.999435,
617,636338560,-0.530223,-0.360500,10.221183,1.315488,0.821278,1.700075,0.012892,-0.026866,-0.015906,0.999431,
618,636355227,-0.506703,-0.367375,10.205109,0.780451,0.264035,1.496608,0.012787,-0.027002,-0.016043,0.999426,
619,636371894,-0.501382,-0.409180,10.255277,0.233748,-0.458186,1.163092,0.012736,-0.027033,-0.016262,0.999422,
620,636388561,-0.512733,-0.442065,10.272541,0.434705,-1.042142,0.883299,0.012706,-0.026977,-0.016455,0.999421,
621,636405228,-0.499318,-0.453613,10.247014,1.481407,-1.570187,0.764481,0.012716,-0.026844,-0.016496,0.999424,
622,636421895,-0.499170,-0.460248,10.208411,2.661255,-1.986534,0.776289,0.012703,-0.026646,-0.016367,0.999431,
623,636438562,-0.487180,-0.426584,10.153369,3.242011,-2.222376,0.517421,0.012754,-0.026414,-0.016155,0.999440,
624,636455229,-0.489030,-0.400372,10.144169,3.043551,-2.353423,0.361235,0.012835,-0.026162,-0.015972,0.999449,
625,636471896,-0.486040,-0.392963,10.213204,2.765717,-2.346392,0.110576,0.012928,-0.025911,-0.015831,0.999457,
626,636488563,-0.488902,-0.391762,10.267372,2.670079,-2.508649,-0.102105,0.013054,-0.025636,-0.015705,0.999464,
627,636505230,-0.479632,-0.389374,10.325608,3.223301,-2.354653,-0.064787,0.013153,-0.025383,-0.015499,0.999472,
628,636521897,-0.477761,-0.374467,10.345670,4.053587,-2.121999,0.037042,0.013242,-0.025161,-0.015171,0.999482,
629,636538564,-0.471772,-0.332657,10.298505,4.732402,-1.758504,0.038169,0.013372,-0.024992,-0.014743,0.999491,
630,636555231,-0.452553,-0.288098,10.211244,4.612047,-1.092945,0.179897,0.013473,-0.024920,-0.014331,0.999497,
631,636571898,-0.444337,-0.287663,10.173790,3.980784,-0.395012,0.182971,0.013565,-0.024951,-0.014009,0.999500,
632,636588565,-0.458050,-0.279778,10.219131,3.655067,0.374041,0.293541,0.013582,-0.025093,-0.013735,0.999500,
633,636605232,-0.480346,-0.266573,10.231825,3.769313,1.106898,0.461906,0.013641,-0.025343,-0.013440,0.999497,
634,636621899,-0.506029,-0.233986,10.251159,4.173507,1.651526,0.843983,0.013640,-0.025672,-0.013084,0.999493,
635,636638566,-0.479240,-0.183467,10.242670,4.133525,1.938965,1.153526,0.013588,-0.026043,-0.012732,0.999489,
636,636655233,-0.518354,-0.133453,10.233533,3.242151,2.227236,1.395745,0.013459,-0.026458,-0.012509,0.999482,
637,636671900,-0.530988,-0.136241,10.228492,1.757409,2.140639,1.490960,0.013358,-0.026864,-0.012501,0.999473,
638,636688567,-0.537814,-0.177963,10.225730,0.494793,2.147208,1.558052,0.013218,-0.027273,-0.012676,0.999461,
639,636705234,-0.535281,-0.220819,10.233590,-0.239991,1.843122,1.499003,0.013089,-0.027640,-0.012959,0.999449,
640,636721901,-0.535458,-0.230785,10.235639,-0.367824,1.473134,1.513807,0.012945,-0.027953,-0.013262,0.999439,
641,636738568,-0.555270,-0.246476,10.230703,-0.117088,0.957729,1.572344,0.012806,-0.028190,-0.013528,0.999430,
642,636755235,-0.561875,-0.256144,10.226226,0.230713,0.348326,1.577723,0.012711,-0.028339,-0.013744,0.999424,
643,636771902,-0.562606,-0.271377,10.240864,0.754288,-0.318699,1.494853,0.012606,-0.028390,-0.013886,0.999422,
644,636788569,-0.568508,-0.284578,10.232388,1.441873,-0.885341,1.448520,0.012497,-0.028357,-0.013929,0.999424,
645,636805236,-0.569158,-0.312037,10.273170,2.610068,-1.365195,1.391826,0.012398,-0.028252,-0.013804,0.999430,
646,636821903,-0.581100,-0.298526,10.254936,3.880651,-1.724580,1.490000,0.012298,-0.028092,-0.013495,0.999440,
647,636838570,-0.591620,-0.240704,10.268101,4.932871,-1.926280,1.489154,0.012220,-0.027902,-0.013032,0.999452,
648,636855237,-0.563579,-0.168348,10.282236,5.017944,-2.244787,1.567965,0.012091,-0.027665,-0.012558,0.999466,
649,636871904,-0.540413,-0.145583,10.281845,4.407543,-2.450124,1.447636,0.012053,-0.027399,-0.012171,0.999479,
650,636888571,-0.516655,-0.142750,10.243384,3.428574,-2.271821,1.416081,0.011946,-0.027161,-0.011929,0.999490,
651,636905238,-0.518403,-0.143477,10.212275,2.408509,-1.736387,1.274738,0.011861,-0.027002,-0.011834,0.999496,
652,636921905,-0.512279,-0.153166,10.197403,1.658851,-1.118878,1.237100,0.011839,-0.026934,-0.011846,0.999498,
653,636938572,-0.506271,-0.163897,10.238560,1.036808,-0.656069,1.181264,0.011801,-0.026935,-0.011948,0.999497,
654,636955239,-0.516087,-0.159519,10.241468,0.183483,-0.087621,1.122265,0.011758,-0.027019,-0.012174,0.999493,
655,636971906,-0.525714,-0.185187,10.287289,-0.738389,0.248667,0.871607,0.011701,-0.027153,-0.012535,0.999485,
656,636988573,-0.528880,-0.221075,10.316345,-1.677760,0.617567,0.788839,0.011650,-0.027342,-0.013033,0.999475,
657,637005240,-0.532005,-0.279133,10.305779,-2.096617,0.792566,0.632346,0.011719,-0.027558,-0.013589,0.999460,
658,637021907,-0.538940,-0.343286,10.263515,-1.880907,0.821931,0.385093,0.011748,-0.027776,-0.014117,0.999447,
659,637038574,-0.548330,-0.372783,10.198878,-0.906024,1.039575,0.335430,0.011794,-0.028025,-0.014503,0.999434,
660,637055241,-0.548717,-0.371849,10.157657,0.347058,1.310045,0.257965,0.011854,-0.028310,-0.014707,0.999422,
661,637071908,-0.576386,-0.352401,10.172028,1.606998,1.359990,0.272167,0.012002,-0.028602,-0.014725,0.999412,
662,637088575,-0.598590,-0.325050,10.215694,2.373362,1.142096,0.224713,0.012085,-0.028859,-0.014634,0.999404,
663,637105242,-0.598333,-0.308178,10.241554,2.864595,0.859889,0.311879,0.012112,-0.029075,-0.014473,0.999400,
664,637121909,-0.604683,-0.304262,10.240805,2.990186,0.309190,0.153939,0.012195,-0.029210,-0.014295,0.999398,
665,637138576,-0.610308,-0.266182,10.276237,2.922044,-0.158005,0.010533,0.012305,-0.029277,-0.014128,0.999397,
666,637155243,-0.611406,-0.252504,10.261600,2.359871,-0.547971,-0.061663,0.012457,-0.029289,-0.014043,0.999396,
667,637171910,-0.620313,-0.257346,10.218675,1.528393,-1.123783,-0.077440,0.012564,-0.029218,-0.014080,0.999396,
668,637188577,-0.625149,-0.283185,10.223037,0.770757,-1.691655,-0.076608,0.012705,-0.029066,-0.014228,0.999397,
669,637205244,-0.608077,-0.327583,10.221533,0.684403,-2.165118,-0.054709,0.012809,-0.028845,-0.014390,0.999399,
670,637221911,-0.590754,-0.349652,10.207827,1.138593,-2.466874,0.191641,0.012875,-0.028580,-0.014486,0.999405,
671,637238578,-0.571681,-0.347105,10.213540,1.669468,-2.690922,0.421207,0.013004,-0.028284,-0.014502,0.999411,
672,637255245,-0.564502,-0.345302,10.204859,1.750968,-2.383326,0.566214,0.013054,-0.028031,-0.014506,0.999418,
673,637271912,-0.581195,-0.330437,10.193886,1.664153,-2.154694,0.756913,0.013064,-0.027812,-0.014522,0.999424,
674,637288579,-0.564121,-0.345076,10.243772,1.622898,-1.903075,0.831388,0.013048,-0.027630,-0.014543,0.999429,
675,637305246,-0.547406,-0.347672,10.291075,1.716429,-1.822459,1.011695,0.013020,-0.027460,-0.014550,0.999433,
676,637321913,-0.546021,-0.319977,10.280672,1.753221,-1.765471,1.206352,0.012935,-0.027298,-0.014551,0.999439,
677,637338580,-0.528363,-0.299626,10.267770,1.772546,-1.863158,1.345838,0.012891,-0.027123,-0.014547,0.999444,
678,637355247,-0.524708,-0.305567,10.239583,1.276146,-1.773167,1.571666,0.012764,-0.026961,-0.014616,0.999449,
679,637371914,-0.529623,-0.334840,10.239180,0.775111,-1.665082,1.588980,0.012627,-0.026817,-0.014758,0.999453,
680,637388581,-0.541598,-0.366069,10.201578,0.418953,-1.346716,1.649439,0.012483,-0.026719,-0.014950,0.999454,
681,637405248,-0.518347,-0.379744,10.196377,0.727740,-0.813306,1.591310,0.012340,-0.026698,-0.015097,0.999455,
682,637421915,-0.511982,-0.386092,10.229887,1.302079,-0.412557,1.700664,0.012209,-0.026735,-0.015159,0.999454,
683,637438582,-0.510358,-0.400043,10.227535,1.820916,-0.073432,1.685899,0.012096,-0.026821,-0.015144,0.999453,
684,637455249,-0.519502,-0.392111,10.231826,2.384767,0.069699,1.729786,0.011949,-0.026926,-0.015048,0.999454,
685,637471916,-0.538410,-0.377320,10.245159,2.951601,0.217228,1.786825,0.011748,-0.027050,-0.014871,0.999456,
686,637488583,-0.536885,-0.364517,10.272902,3.386301,0.186006,1.876867,0.011565,-0.027171,-0.014629,0.999458,
687,637505250,-0.548074,-0.337725,10.277491,3.592828,-0.109174,1.925928,0.011385,-0.027248,-0.014357,0.999462,
688,637521917,-0.558171,-0.289449,10.243380,3.306530,-0.306328,1.878301,0.011227,-0.027297,-0.014127,0.999466,
689,637538584,-0.542870,-0.250104,10.229571,2.716483,-0.814535,1.823240,0.011047,-0.027273,-0.013984,0.999470,
690,637555251,-0.528365,-0.260197,10.220935,1.982186,-1.306401,1.872666,0.010882,-0.027179,-0.013948,0.999475,
691,637571918,-0.534607,-0.265184,10.196671,1.651808,-1.542563,1.754463,0.010747,-0.027051,-0.013960,0.999480,
692,637588585,-0.531029,-0.294845,10.203763,1.804370,-1.654388,1.680661,0.010602,-0.026906,-0.013952,0.999486,
693,637605252,-0.499150,-0.314309,10.166641,2.015700,-1.644835,1.601620,0.010539,-0.026763,-0.013911,0.999491,
694,637621919,-0.499224,-0.287220,10.159826,2.420893,-1.636767,1.380633,0.010451,-0.026620,-0.013813,0.999497,
695,637638586,-0.512273,-0.278282,10.201782,2.529632,-1.676543,1.174259,0.010391,-0.026469,-0.013701,0.999503,
696,637655253,-0.534933,-0.283234,10.245806,2.625807,-1.779788,0.964542,0.010379,-0.026304,-0.013575,0.999509,
697,637671920,-0.531214,-0.295857,10.287476,3.041028,-1.915151,0.742519,0.010308,-0.026117,-0.013392,0.999517,
698,637688587,-0.505682,-0.283333,10.316379,3.910618,-2.213347,0.545775,0.010350,-0.025885,-0.013082,0.999527,
699,637705254,-0.501880,-0.256265,10.323252,4.780771,-2.445898,0.574230,0.010347,-0.025618,-0.012647,0.999539,
700,637721921,-0.488196,-0.190255,10.307418,5.040330,-2.439815,0.645254,0.010384,-0.025353,-0.012172,0.999552,
701,637738588,-0.472464,-0.163929,10.237955,4.514348,-2.195098,0.558389,0.010356,-0.025122,-0.011776,0.999563,
702,637755255,-0.453326,-0.153712,10.213607,3.226502,-1.775178,0.438419,0.010427,-0.024956,-0.011565,0.999569,
703,637771922,-0.459788,-0.183549,10.235312,2.297286,-1.264781,0.310522,0.010493,-0.024864,-0.011489,0.999571,
704,637788589,-0.470031,-0.189486,10.238569,2.056386,-0.779484,0.280376,0.010545,-0.024844,-0.011448,0.999571,
705,637805256,-0.482987,-0.184300,10.247323,2.179417,-0.363239,0.160726,0.010637,-0.024883,-0.011388,0.999570,
706,637821923,-0.497204,-0.156701,10.259080,2.315881,-0.050060,0.248027,0.010730,-0.024968,-0.011307,0.999568,
707,637838590,-0.492604,-0.151172,10.212153,1.586239,0.121142,0.353513,0.010731,-0.025079,-0.011334,0.999565,
708,637855257,-0.507693,-0.161237,10.189365,0.455618,-0.022706,0.305553,0.010829,-0.025171,-0.011523,0.999559,
709,637871924,-0.473748,-0.202696,10.235680,-0.451770,-0.335257,0.200836,0.010895,-0.025219,-0.011845,0.999554,
710,637888591,-0.495008,-0.257009,10.245032,-0.536074,-0.682489,0.143617,0.010993,-0.025217,-0.012180,0.999549,
711,637905258,-0.508236,-0.288954,10.267369,0.226090,-1.153775,0.249282,0.011084,-0.025145,-0.012405,0.999547,
712,637921925,-0.496481,-0.271857,10.240403,1.373116,-1.396584,0.516781,0.011041,-0.025035,-0.012464,0.999549,
713,637938592,-0.501248,-0.258691,10.225334,2.385919,-1.504977,0.670214,0.011048,-0.024909,-0.012375,0.999553,
714,637955259,-0.466536,-0.248930,10.221826,2.944211,-1.365797,0.776430,0.011050,-0.024803,-0.012203,0.999558,
715,637971926,-0.463998,-0.248302,10.232489,3.232355,-1.510432,0.735949,0.011035,-0.024675,-0.011991,0.999564,
716,637988593,-0.460508,-0.237701,10.237019,3.491082,-1.405600,0.760153,0.011033,-0.024562,-0.011740,0.999570,
717,638005260,-0.432505,-0.215952,10.224713,3.571301,-1.376708,0.794179,0.011023,-0.024453,-0.011477,0.999576,
718,638021927,-0.424751,-0.197362,10.258418,3.454379,-1.227079,0.769873,0.011029,-0.024365,-0.011231,0.999580,
719,638038594,-0.449005,-0.182114,10.287509,2.844374,-0.949219,0.837875,0.011004,-0.024320,-0.011074,0.999584,
720,638055261,-0.475143,-0.178255,10.323524,1.931831,-0.543002,0.792297,0.010997,-0.024335,-0.011048,0.999584,
721,638071928,-0.479963,-0.186933,10.325914,1.100738,-0.228055,0.650402,0.011069,-0.024397,-0.011142,0.999580,
722,638088595,-0.492456,-0.183344,10.345392,0.521122,0.086270,0.705726,0.011069,-0.024505,-0.011320,0.999575,
723,638105262,-0.512430,-0.201427,10.298294,0.421707,0.256722,0.836389,0.011067,-0.024639,-0.011512,0.999570,
724,638121929,-0.517273,-0.205372,10.235593,0.168692,0.429992,0.840461,0.011028,-0.024798,-0.011741,0.999564,
725,638138596,-0.489992,-0.244719,10.165520,-0.078580,0.702460,0.896566,0.011017,-0.024998,-0.012005,0.999556,
726,638155263,-0.492515,-0.265465,10.155160,-0.011731,0.708953,0.885681,0.010981,-0.025198,-0.012260,0.999548,
727,638171930,-0.500401,-0.288543,10.186576,0.112305,0.625994,0.761382,0.010963,-0.025386,-0.012497,0.999541,
728,638188597,-0.517377,-0.276953,10.193920,0.556865,0.320268,0.760921,0.011014,-0.025529,-0.012668,0.999534,
729,638205264,-0.520181,-0.285489,10.230095,0.790004,-0.062841,0.723271,0.010920,-0.025614,-0.012810,0.999531,
730,638221931,-0.537722,-0.292954,10.235761,0.770231,-0.375162,0.690935,0.010924,-0.025655,-0.012954,0.999528,
731,638238598,-0.554620,-0.299143,10.249806,0.608833,-0.672999,0.641694,0.010880,-0.025652,-0.013122,0.999527,
732,638255265,-0.521036,-0.334302,10.216983,0.941260,-0.902502,0.457974,0.010915,-0.025616,-0.013242,0.999526,
733,638271932,-0.514912,-0.352340,10.253352,1.641703,-1.169194,0.435243,0.010956,-0.025540,-0.013261,0.999527,
734,638288599,-0.487439,-0.337939,10.231875,2.784773,-1.285437,0.436626,0.011008,-0.025445,-0.013114,0.999531,
735,638305266,-0.487326,-0.307613,10.233957,3.828491,-1.214401,0.476825,0.011047,-0.025358,-0.012815,0.999536,
736,638321933,-0.485792,-0.268965,10.221965,4.445590,-1.057689,0.371595,0.011113,-0.025294,-0.012426,0.999542,
737,638338600,-0.492868,-0.221578,10.239741,4.188900,-0.971784,0.247899,0.011178,-0.025242,-0.012075,0.999547,
738,638355267,-0.514849,-0.189487,10.248194,3.524954,-0.862303,0.226000,0.011239,-0.025206,-0.011821,0.999550,
739,638371934,-0.502387,-0.174481,10.254755,2.551403,-0.917037,0.187363,0.011281,-0.025164,-0.011709,0.999552,
740,638388601,-0.490229,-0.162680,10.282015,1.891325,-1.022792,0.198812,0.011384,-0.025109,-0.011691,0.999553,
741,638405268,-0.505538,-0.175814,10.280255,1.390276,-1.159103,0.351220,0.011468,-0.025035,-0.011746,0.999553,
742,638421935,-0.500834,-0.192047,10.299434,0.836786,-1.073018,0.491604,0.011535,-0.024975,-0.011881,0.999552,
743,638438602,-0.496073,-0.214518,10.226781,0.338632,-1.065988,0.620115,0.011548,-0.024916,-0.012088,0.999551,
744,638455269,-0.492603,-0.232189,10.248323,0.156526,-0.785016,0.793667,0.011521,-0.024899,-0.012321,0.999549,
745,638471936,-0.479104,-0.283147,10.203909,0.341641,-0.486731,0.785497,0.011449,-0.024924,-0.012528,0.999546,
746,638488603,-0.480038,-0.287543,10.209567,0.984315,-0.309261,0.866100,0.011397,-0.024974,-0.012640,0.999544,
747,638505270,-0.461461,-0.281205,10.211146,1.898151,-0.137258,1.182647,0.011328,-0.025049,-0.012617,0.999544,
748,638521937,-0.454276,-0.233748,10.197952,2.344708,-0.161949,1.359644,0.011282,-0.025120,-0.012528,0.999544,
749,638538604,-0.475234,-0.219764,10.191419,1.946559,-0.152908,1.407463,0.011210,-0.025193,-0.012496,0.999543,
750,638555271,-0.460186,-0.220604,10.220412,1.227700,-0.266731,1.242991,0.011132,-0.025250,-0.012571,0.999541,
751,638571938,-0.467201,-0.261762,10.268571,0.476928,-0.566041,1.170135,0.011078,-0.025265,-0.012755,0.999539,
752,638588605,-0.483266,-0.287985,10.309593,0.439469,-1.104394,1.065546,0.011082,-0.025202,-0.012945,0.999538,
753,638605272,-0.478422,-0.300276,10.319002,1.005734,-1.529629,1.077770,0.011037,-0.025076,-0.013054,0.999541,
754,638621939,-0.483597,-0.278973,10.290058,1.687320,-1.833421,0.990116,0.011011,-0.024904,-0.013065,0.999545,
755,638638606,-0.476446,-0.270279,10.243402,2.131009,-1.877488,0.861490,0.010997,-0.024725,-0.013012,0.999550,
756,638655273,-0.444327,-0.271675,10.266594,2.288565,-1.892100,0.837593,0.010957,-0.024543,-0.012937,0.999556,
757,638671940,-0.444111,-0.276087,10.221049,2.561661,-1.584389,0.787456,0.010934,-0.024406,-0.012821,0.999561,
