sep=,
DeviceTag:,scapula
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-06-22_09:57:16_012 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
46,175896018,-0.248692,-0.522221,10.128716,-1.521343,4.306974,5.560127,0.046233,0.007544,0.017655,-0.998746,
47,175912685,-0.325043,-0.558919,10.298143,-1.952072,3.135206,5.237190,0.047170,0.008085,0.018218,-0.998688,
48,175929352,-0.434301,-0.641307,10.509964,-2.106517,1.286084,4.695135,0.048090,0.008354,0.018793,-0.998632,
49,175946019,-0.505980,-0.669962,10.593995,-1.814519,-0.595867,4.271001,0.048827,0.008347,0.019312,-0.998586,
50,175962686,-0.503354,-0.700254,10.544423,-1.067973,-2.262588,3.971320,0.049348,0.008109,0.019709,-0.998555,
51,175979353,-0.458637,-0.717232,10.398388,0.038067,-3.466231,3.705691,0.049270,0.007688,0.019930,-0.998557,
52,175996020,-0.411664,-0.708487,10.229477,1.475580,-4.208410,3.538798,0.049277,0.007178,0.019940,-0.998561,
53,176012687,-0.334832,-0.669389,10.091248,3.184562,-4.473425,3.477853,0.049840,0.006645,0.019707,-0.998541,
54,176029354,-0.244110,-0.600384,9.924915,5.132997,-4.358078,3.335318,0.050072,0.006140,0.019189,-0.998543,
55,176046021,-0.147604,-0.504316,9.792837,6.810144,-3.568401,3.196217,0.050654,0.005769,0.018437,-0.998530,
56,176062688,-0.081956,-0.406054,9.764125,7.696138,-2.551525,2.901926,0.051510,0.005556,0.017567,-0.998503,
57,176079355,-0.015245,-0.316532,9.788854,7.808973,-2.013312,2.610517,0.051782,0.005410,0.016680,-0.998505,
58,176096022,0.015401,-0.286339,9.985192,7.360432,-1.672830,2.190303,0.052216,0.005312,0.015863,-0.998496,
59,176112689,0.018284,-0.254979,10.180489,6.603525,-1.688646,1.681442,0.052365,0.005200,0.015154,-0.998500,
60,176129356,0.029444,-0.250441,10.343320,5.389302,-1.802032,1.036322,0.052237,0.005059,0.014618,-0.998515,
61,176146023,0.026024,-0.227628,10.560737,4.116633,-1.938485,0.413152,0.052093,0.004890,0.014268,-0.998529,
62,176162690,0.097044,-0.261675,10.610986,2.871049,-2.187657,-0.198921,0.051981,0.004674,0.014099,-0.998538,
63,176179357,0.128780,-0.268204,10.623137,1.801360,-2.511901,-0.761517,0.051781,0.004398,0.014082,-0.998550,
64,176196024,0.144923,-0.255167,10.636736,1.076534,-2.680894,-1.167581,0.051329,0.004085,0.014167,-0.998573,
65,176212691,0.186563,-0.244600,10.490381,0.634292,-2.193343,-1.464624,0.051134,0.003851,0.014324,-0.998582,
66,176229358,0.214340,-0.244553,10.288139,0.763854,-1.129789,-1.778969,0.051059,0.003774,0.014471,-0.998584,
67,176246025,0.223279,-0.221572,10.166679,1.177102,0.392175,-1.847828,0.050594,0.003917,0.014567,-0.998606,
68,176262692,0.214666,-0.189231,10.153932,2.175139,1.738750,-1.803211,0.050554,0.004263,0.014530,-0.998607,
69,176279359,0.164176,-0.161210,10.136388,3.304865,2.833232,-1.835778,0.050685,0.004784,0.014340,-0.998601,
70,176296026,0.092839,-0.088414,10.125417,4.275957,3.692064,-1.872686,0.049966,0.005424,0.014007,-0.998639,
71,176312693,-0.001275,-0.073703,10.180139,4.941338,4.278148,-1.878679,0.049417,0.006155,0.013583,-0.998667,
72,176329360,-0.089411,-0.037594,10.280778,5.561550,4.650774,-1.769723,0.048856,0.006937,0.013069,-0.998697,
73,176346027,-0.131496,-0.031390,10.358906,6.129691,4.531868,-1.707766,0.048318,0.007714,0.012473,-0.998725,
74,176362694,-0.177705,-0.046485,10.381177,6.048127,4.151109,-1.557573,0.047450,0.008426,0.011880,-0.998768,
75,176379361,-0.228535,-0.046052,10.424796,5.433370,3.615022,-1.435951,0.047246,0.009070,0.011380,-0.998778,
76,176396028,-0.250225,-0.053919,10.378023,4.088191,2.953933,-1.513301,0.046910,0.009603,0.011070,-0.998792,
77,176412695,-0.271553,-0.100206,10.343067,2.267780,2.070563,-1.735516,0.046777,0.010003,0.011021,-0.998795,
78,176429362,-0.300931,-0.125139,10.275733,0.787072,1.088930,-2.056546,0.046710,0.010252,0.011183,-0.998794,
79,176446029,-0.313056,-0.162657,10.251536,-0.654853,0.084836,-2.314773,0.046384,0.010340,0.011545,-0.998804,
80,176462696,-0.304729,-0.176568,10.213485,-1.661534,-0.496067,-2.400819,0.046040,0.010337,0.012048,-0.998814,
81,176479363,-0.308719,-0.194332,10.123920,-2.582055,-0.732856,-2.509852,0.046084,0.010300,0.012690,-0.998805,
82,176496030,-0.290204,-0.244280,10.058294,-3.161786,-0.446020,-2.454837,0.045641,0.010301,0.013412,-0.998815,
83,176512697,-0.245687,-0.306004,10.050321,-3.236856,0.068072,-2.312968,0.045300,0.010364,0.014147,-0.998820,
84,176529364,-0.280105,-0.333302,10.088472,-2.700629,0.425305,-2.211657,0.045727,0.010503,0.014820,-0.998789,
85,176546031,-0.302457,-0.357626,10.177257,-2.073207,1.063830,-2.100984,0.044850,0.010719,0.015385,-0.998818,
86,176562698,-0.300254,-0.415418,10.234987,-1.518846,1.626631,-2.030677,0.044341,0.011023,0.015878,-0.998830,
87,176579365,-0.353820,-0.447077,10.279835,-1.144734,2.081717,-1.977723,0.043549,0.011395,0.016316,-0.998854,
88,176596032,-0.361864,-0.481783,10.322476,-0.381809,2.221063,-1.812265,0.042871,0.011795,0.016644,-0.998873,
89,176612699,-0.364445,-0.505755,10.350166,0.565010,2.077132,-1.627969,0.042676,0.012192,0.016842,-0.998873,
90,176629366,-0.396466,-0.500190,10.383533,1.524769,1.906462,-1.497357,0.042790,0.012568,0.016904,-0.998863,
91,176646033,-0.408618,-0.473060,10.309254,1.906706,1.808647,-1.315712,0.042822,0.012932,0.016908,-0.998856,
92,176662700,-0.408963,-0.445541,10.219890,1.631484,1.697603,-1.235915,0.042230,0.013269,0.016940,-0.998877,
93,176679367,-0.412482,-0.446881,10.150952,0.984379,1.376061,-1.186867,0.042465,0.013565,0.017078,-0.998860,
94,176696034,-0.395188,-0.452414,10.143085,0.462162,0.835992,-1.057728,0.041949,0.013770,0.017275,-0.998876,
95,176712701,-0.402302,-0.424264,10.151794,0.249077,0.188401,-0.832989,0.041954,0.013890,0.017508,-0.998870,
96,176729368,-0.417705,-0.421023,10.129384,0.371109,-0.623311,-0.398149,0.041800,0.013888,0.017712,-0.998873,
97,176746035,-0.448807,-0.415216,10.128559,0.453569,-1.252833,0.055829,0.041712,0.013790,0.017899,-0.998875,
98,176762702,-0.446870,-0.447124,10.179174,0.291338,-2.001607,0.563255,0.041788,0.013595,0.018108,-0.998870,
99,176779369,-0.419282,-0.492006,10.194064,0.111076,-2.867111,0.880866,0.042052,0.013274,0.018339,-0.998860,
100,176796036,-0.356671,-0.472312,10.217465,0.108463,-3.398920,1.294831,0.042601,0.012878,0.018570,-0.998837,
101,176812703,-0.326445,-0.429444,10.283430,0.446743,-3.712343,1.620458,0.043099,0.012439,0.018747,-0.998818,
102,176829370,-0.278752,-0.418670,10.292200,0.685812,-4.037804,2.130382,0.043824,0.011955,0.018889,-0.998790,
103,176846037,-0.238086,-0.414752,10.309904,0.801492,-4.058102,2.305905,0.044168,0.011468,0.019007,-0.998778,
104,176862704,-0.224002,-0.389370,10.262945,0.798995,-4.105883,2.657221,0.044705,0.010966,0.019125,-0.998758,
105,176879371,-0.183917,-0.414384,10.259624,1.253108,-3.964821,2.822974,0.044995,0.010493,0.019174,-0.998749,
106,176896038,-0.177176,-0.424992,10.236952,1.789476,-3.698910,3.079447,0.045290,0.010068,0.019148,-0.998740,
107,176912705,-0.178012,-0.396861,10.283939,2.524920,-3.210860,3.309808,0.045536,0.009708,0.019015,-0.998735,
108,176929372,-0.196863,-0.408658,10.266855,2.979020,-2.580813,3.555370,0.046227,0.009455,0.018826,-0.998710,
109,176946039,-0.187040,-0.421620,10.304834,3.414423,-2.012326,3.810971,0.046422,0.009283,0.018571,-0.998707,
110,176962706,-0.197854,-0.406150,10.334655,3.483615,-1.761334,3.879370,0.047222,0.009156,0.018316,-0.998675,
111,176979373,-0.191583,-0.360119,10.278461,3.210021,-1.563002,4.099857,0.047954,0.009051,0.018099,-0.998645,
112,176996040,-0.159643,-0.325687,10.225851,2.756996,-1.368576,4.286791,0.048059,0.008963,0.017940,-0.998644,
113,177012707,-0.157852,-0.311347,10.189038,2.235534,-1.209726,4.656665,0.048252,0.008892,0.017858,-0.998637,
114,177029374,-0.177352,-0.295823,10.168793,1.710743,-1.008500,4.898551,0.048634,0.008851,0.017855,-0.998619,
115,177046041,-0.133845,-0.297767,10.180856,1.269910,-0.910352,5.103889,0.049498,0.008825,0.017923,-0.998575,
116,177062708,-0.084069,-0.280933,10.165269,1.115324,-0.985730,5.287711,0.050430,0.008788,0.018012,-0.998527,
117,177079375,-0.070161,-0.277706,10.164465,0.926661,-1.116470,5.443512,0.051151,0.008735,0.018126,-0.998489,
118,177096042,-0.072870,-0.308537,10.182458,0.521622,-1.189659,5.512231,0.051996,0.008661,0.018298,-0.998443,
119,177112709,-0.085739,-0.339175,10.279325,0.052551,-1.342618,5.422061,0.052881,0.008561,0.018538,-0.998393,
120,177129376,-0.098799,-0.360695,10.340648,-0.031324,-1.687864,5.286827,0.053561,0.008412,0.018785,-0.998353,
121,177146043,-0.074135,-0.378280,10.372798,0.258349,-2.124573,5.182673,0.054593,0.008200,0.018991,-0.998295,
122,177162710,-0.057896,-0.393940,10.367615,0.835864,-2.529856,4.880763,0.054838,0.007927,0.019101,-0.998282,
123,177179377,-0.063158,-0.394487,10.336190,1.382164,-2.733746,4.604831,0.055177,0.007636,0.019133,-0.998265,
124,177196044,-0.076041,-0.382964,10.308400,1.763543,-2.680779,4.203948,0.055791,0.007352,0.019114,-0.998233,
125,177212711,-0.075483,-0.393887,10.259622,2.021079,-2.265315,3.939931,0.056340,0.007131,0.019061,-0.998205,
126,177229378,-0.026937,-0.394409,10.244863,2.439130,-1.714335,3.631081,0.056758,0.006987,0.018951,-0.998184,
127,177246045,-0.054374,-0.368224,10.199837,2.942547,-1.010703,3.204181,0.056582,0.006937,0.018767,-0.998198,
128,177262712,-0.095724,-0.318737,10.155253,3.185509,-0.072087,2.897968,0.056533,0.007035,0.018559,-0.998204,
129,177279379,-0.080721,-0.246486,10.195176,2.811167,0.847748,2.458864,0.056814,0.007269,0.018418,-0.998189,
130,177296046,-0.090410,-0.217206,10.179056,2.101310,1.331201,1.974745,0.056770,0.007557,0.018381,-0.998190,
131,177312713,-0.144934,-0.214802,10.160027,1.322000,1.554537,1.523674,0.056435,0.007873,0.018457,-0.998206,
132,177329380,-0.163911,-0.231735,10.179497,0.505377,1.502658,1.141609,0.056349,0.008170,0.018653,-0.998204,
133,177346047,-0.192034,-0.248358,10.262254,-0.320120,1.181962,0.607098,0.056302,0.008419,0.018970,-0.998199,
134,177362714,-0.219596,-0.272798,10.313638,-1.112718,0.614506,0.121667,0.056252,0.008576,0.019398,-0.998192,
135,177379381,-0.237966,-0.307810,10.348795,-1.876143,-0.016968,-0.563300,0.055917,0.008631,0.019930,-0.998200,
136,177396048,-0.233880,-0.348616,10.361694,-2.255390,-0.674101,-1.057510,0.055783,0.008589,0.020515,-0.998196,
137,177412715,-0.215407,-0.378032,10.364143,-2.188554,-1.329017,-1.545842,0.055244,0.008445,0.021082,-0.998215,
138,177429382,-0.170583,-0.412262,10.314520,-1.967990,-1.688453,-1.985381,0.054682,0.008248,0.021614,-0.998237,
139,177446049,-0.153750,-0.448700,10.219887,-1.414615,-2.088600,-2.378242,0.054276,0.008003,0.022066,-0.998251,
140,177462716,-0.145103,-0.461942,10.132647,-0.891476,-2.066395,-2.729571,0.053859,0.007766,0.022444,-0.998267,
141,177479383,-0.109424,-0.468276,10.151371,-0.121122,-1.975098,-2.975005,0.053253,0.007542,0.022709,-0.998295,
142,177496050,-0.103217,-0.467776,10.178497,0.718584,-1.908262,-3.216213,0.052810,0.007339,0.022855,-0.998317,
143,177512717,-0.121945,-0.454320,10.192945,1.509824,-1.452368,-3.195684,0.052439,0.007204,0.022890,-0.998337,
144,177529384,-0.120711,-0.467499,10.258670,2.246138,-0.958274,-3.116400,0.051804,0.007147,0.022819,-0.998372,
145,177546051,-0.149351,-0.481986,10.307967,2.839059,-0.585417,-3.034785,0.051643,0.007157,0.022671,-0.998384,
146,177562718,-0.157841,-0.456605,10.332190,3.072122,-0.154137,-2.921922,0.051064,0.007228,0.022487,-0.998417,
147,177579385,-0.153507,-0.460054,10.309254,2.847358,-0.028853,-2.684711,0.050431,0.007312,0.022334,-0.998452,
148,177596052,-0.154427,-0.440377,10.266958,2.558331,0.074258,-2.530330,0.050024,0.007414,0.022227,-0.998474,
149,177612719,-0.170684,-0.404964,10.273145,1.856850,0.139122,-2.289570,0.049710,0.007521,0.022223,-0.998489,
150,177629386,-0.176282,-0.382075,10.285782,0.975889,-0.018480,-2.070966,0.048813,0.007598,0.022338,-0.998530,
151,177646053,-0.186004,-0.391027,10.224187,-0.280305,-0.224547,-1.815197,0.048041,0.007634,0.022634,-0.998561,
152,177662720,-0.161732,-0.396706,10.159513,-1.209470,-0.417256,-1.535955,0.047912,0.007640,0.023071,-0.998557,
153,177679387,-0.153016,-0.417556,10.149867,-1.925614,-0.722778,-1.121362,0.047969,0.007605,0.023611,-0.998542,
154,177696054,-0.157035,-0.465792,10.157367,-2.236744,-0.845501,-0.663599,0.047341,0.007539,0.024185,-0.998559,
155,177712721,-0.165239,-0.502870,10.208025,-2.271821,-1.229000,-0.250275,0.047267,0.007430,0.024768,-0.998549,
156,177729388,-0.141436,-0.566242,10.233824,-1.972844,-1.460564,0.156871,0.047108,0.007287,0.025303,-0.998544,
157,177746055,-0.132540,-0.620364,10.241619,-1.280020,-1.717050,0.661851,0.046919,0.007117,0.025735,-0.998543,
158,177762722,-0.111994,-0.645416,10.207763,-0.598658,-2.027348,0.992883,0.047132,0.006906,0.026069,-0.998526,
159,177779389,-0.092404,-0.628037,10.260821,0.240420,-2.238793,1.488642,0.046977,0.006672,0.026275,-0.998529,
160,177796056,-0.088708,-0.612887,10.320121,1.339013,-2.367984,1.938273,0.047925,0.006427,0.026331,-0.998484,
161,177812723,-0.086688,-0.600833,10.326517,2.295532,-2.237974,2.529785,0.048150,0.006206,0.026239,-0.998477,
162,177829390,-0.066576,-0.583681,10.247804,3.143453,-1.926280,3.197124,0.048072,0.006041,0.026022,-0.998488,
163,177846057,-0.067366,-0.564882,10.213866,3.762244,-1.426871,3.602126,0.048483,0.005953,0.025723,-0.998476,
164,177862724,-0.050238,-0.563653,10.198672,4.266468,-0.687509,4.040397,0.048391,0.005975,0.025349,-0.998490,
165,177879391,-0.075856,-0.543092,10.165620,4.337619,-0.095548,4.428186,0.049375,0.006092,0.024980,-0.998450,
166,177896058,-0.070667,-0.522361,10.202705,4.234670,0.404854,4.588637,0.049932,0.006274,0.024624,-0.998431,
167,177912725,-0.086058,-0.512250,10.247684,3.952149,0.713960,4.739765,0.050775,0.006500,0.024314,-0.998394,
168,177929392,-0.124852,-0.478491,10.239484,3.203310,0.803221,4.904762,0.051231,0.006735,0.024109,-0.998374,
169,177946059,-0.159978,-0.451641,10.232474,2.085982,0.753532,4.925650,0.051789,0.006957,0.024067,-0.998345,
170,177962726,-0.169702,-0.445168,10.244078,0.801979,0.590815,4.774176,0.052493,0.007146,0.024213,-0.998303,
171,177979393,-0.159772,-0.466322,10.242436,-0.423263,0.161405,4.669881,0.053139,0.007259,0.024532,-0.998260,
172,177996060,-0.181518,-0.472991,10.251416,-1.307657,-0.429960,4.511697,0.053578,0.007282,0.024973,-0.998226,
173,178012727,-0.187240,-0.500462,10.247843,-2.012185,-1.243151,4.344971,0.054120,0.007173,0.025510,-0.998184,
174,178029394,-0.207691,-0.516803,10.229748,-2.416418,-1.905303,4.189630,0.055123,0.006964,0.026107,-0.998115,
175,178046061,-0.204988,-0.540493,10.239730,-2.570798,-2.445847,4.098641,0.055562,0.006678,0.026716,-0.998076,
176,178062728,-0.196868,-0.606872,10.238565,-2.040346,-2.587702,3.962188,0.056124,0.006381,0.027249,-0.998033,
177,178079395,-0.165605,-0.631784,10.221886,-0.805187,-2.694098,3.703706,0.056532,0.006067,0.027600,-0.998002,
178,178096062,-0.173250,-0.625923,10.220387,0.744977,-2.545826,3.503247,0.056999,0.005789,0.027729,-0.997973,
179,178112729,-0.139362,-0.615327,10.221936,2.275388,-2.209467,3.265971,0.057251,0.005574,0.027637,-0.997963,
180,178129396,-0.129981,-0.588225,10.205007,3.438716,-1.874017,2.986332,0.057825,0.005419,0.027383,-0.997937,
181,178146063,-0.120588,-0.554926,10.159911,4.229752,-1.415998,2.645542,0.058262,0.005331,0.027017,-0.997922,
182,178162730,-0.104455,-0.524702,10.180104,4.859863,-0.932456,2.283430,0.058290,0.005318,0.026560,-0.997933,
183,178179397,-0.116922,-0.482870,10.234542,5.159839,-0.632506,1.827511,0.058347,0.005355,0.026065,-0.997943,
184,178196064,-0.111712,-0.448111,10.232532,4.830715,-0.278064,1.376740,0.058581,0.005435,0.025622,-0.997940,
185,178212731,-0.111373,-0.412186,10.256153,4.027015,0.023903,0.753967,0.058646,0.005550,0.025299,-0.997944,
186,178229398,-0.122835,-0.407763,10.274347,2.578821,0.232531,0.193049,0.058556,0.005681,0.025187,-0.997951,
187,178246065,-0.115519,-0.405168,10.328044,1.226086,0.367741,-0.484618,0.058473,0.005824,0.025275,-0.997953,
188,178262732,-0.134126,-0.421496,10.343286,-0.092039,0.206022,-1.111899,0.058073,0.005922,0.025550,-0.997968,
189,178279399,-0.133785,-0.455494,10.329216,-1.076425,0.064525,-1.688504,0.057393,0.005988,0.025965,-0.997997,
190,178296066,-0.087302,-0.467389,10.305769,-1.474869,-0.226544,-1.875708,0.057064,0.006013,0.026440,-0.998003,
191,178312733,-0.085583,-0.476641,10.279658,-1.470079,-0.366800,-1.947103,0.056321,0.006014,0.026908,-0.998033,
192,178329400,-0.077087,-0.492697,10.198043,-1.162958,-0.380643,-1.742381,0.055628,0.006012,0.027331,-0.998060,
193,178346067,-0.051490,-0.518661,10.149118,-0.897828,-0.280626,-1.512596,0.055206,0.006034,0.027719,-0.998073,
194,178362734,-0.059348,-0.540055,10.127801,-0.628933,-0.055554,-1.228577,0.054891,0.006092,0.028070,-0.998080,
195,178379401,-0.051530,-0.561630,10.150147,-0.236226,0.068559,-1.081343,0.054612,0.006174,0.028366,-0.998086,
196,178396068,-0.070218,-0.565679,10.171260,0.123037,0.084733,-0.918356,0.054496,0.006261,0.028611,-0.998085,
197,178412735,-0.090231,-0.583944,10.229536,0.472753,-0.054734,-0.742640,0.054334,0.006330,0.028803,-0.998088,
198,178429402,-0.096010,-0.583911,10.290068,0.703203,-0.548983,-0.658131,0.053703,0.006332,0.028953,-0.998118,
199,178446069,-0.114823,-0.622162,10.329082,0.573014,-1.110925,-0.617599,0.053358,0.006250,0.029119,-0.998132,
200,178462736,-0.132808,-0.633639,10.367716,0.565010,-1.570007,-0.649564,0.052985,0.006101,0.029284,-0.998148,
201,178479403,-0.123520,-0.640066,10.288341,0.717290,-1.898862,-0.576004,0.052486,0.005902,0.029421,-0.998171,
202,178496070,-0.122917,-0.655314,10.278026,1.289222,-2.138904,-0.590283,0.052115,0.005675,0.029476,-0.998190,
203,178512737,-0.129743,-0.643068,10.315172,2.052890,-2.314786,-0.492968,0.051913,0.005429,0.029420,-0.998204,
204,178529404,-0.138604,-0.614513,10.278524,2.531482,-2.193561,-0.405411,0.051758,0.005206,0.029296,-0.998217,
205,178546071,-0.147103,-0.603897,10.225519,2.617727,-1.852080,-0.238966,0.051548,0.005029,0.029160,-0.998233,
206,178562738,-0.172256,-0.576538,10.177348,2.434788,-1.229819,-0.126604,0.051376,0.004947,0.029057,-0.998245,
207,178579405,-0.189369,-0.567607,10.187656,2.288360,-0.604370,-0.028725,0.051572,0.004953,0.028983,-0.998237,
208,178596072,-0.190835,-0.550566,10.156565,2.054094,-0.151602,0.190987,0.051302,0.005024,0.028941,-0.998251,
209,178612739,-0.204366,-0.536220,10.178102,1.699550,0.142336,0.347174,0.051848,0.005131,0.028960,-0.998222,
210,178629406,-0.235177,-0.536061,10.179545,0.865613,0.301878,0.477581,0.051839,0.005264,0.029097,-0.998218,
211,178646073,-0.255499,-0.573380,10.185617,0.139634,0.448101,0.598037,0.051580,0.005410,0.029336,-0.998224,
212,178662740,-0.267618,-0.629399,10.211046,-0.443868,0.452371,0.784747,0.051489,0.005557,0.029663,-0.998218,
213,178679407,-0.250845,-0.646557,10.238722,-0.599952,0.062092,1.006931,0.051830,0.005642,0.030012,-0.998189,
214,178696074,-0.249358,-0.674419,10.228959,-0.609608,-0.598236,1.342752,0.051700,0.005634,0.030352,-0.998186,
215,178712741,-0.243174,-0.691073,10.229383,-0.596161,-1.494757,1.743975,0.051761,0.005500,0.030685,-0.998173,
216,178729408,-0.204698,-0.722270,10.234657,-0.743972,-2.429134,2.178129,0.052179,0.005234,0.031035,-0.998142,
217,178746075,-0.175721,-0.763931,10.220641,-0.818377,-3.392748,2.470031,0.052412,0.004820,0.031385,-0.998121,
218,178762742,-0.131289,-0.790871,10.169805,-0.556974,-4.160616,2.690083,0.052545,0.004303,0.031691,-0.998107,
219,178779409,-0.100173,-0.812784,10.152100,0.130682,-4.832361,2.898685,0.052869,0.003698,0.031894,-0.998086,
220,178796076,-0.076041,-0.802325,10.168121,1.056723,-5.070342,2.985807,0.053380,0.003053,0.031960,-0.998058,
