sep=,
DeviceTag:,scapula
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-06-22_10:01:07_605 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
518,415334140,0.048578,-0.960483,10.204984,-1.072276,2.342121,1.445843,0.004394,0.000844,-0.047288,0.998872,
519,415350807,0.036532,-0.985387,10.172342,-1.174560,2.326958,1.511617,0.004310,0.000405,-0.047713,0.998853,
520,415367474,0.030630,-0.980091,10.182478,-0.963127,2.131918,1.613888,0.004227,-0.000008,-0.048108,0.998834,
521,415384141,0.025217,-0.991043,10.212044,-0.511742,1.896774,1.815223,0.004092,-0.000386,-0.048437,0.998819,
522,415400808,-0.010934,-0.982338,10.206821,-0.146236,1.780025,1.987245,0.003905,-0.000747,-0.048713,0.998806,
523,415417475,-0.027891,-1.017136,10.173925,0.201591,1.571115,2.071856,0.003681,-0.001077,-0.048939,0.998796,
524,415434142,-0.027587,-1.030831,10.222122,0.319089,1.281999,2.141945,0.003482,-0.001368,-0.049148,0.998786,
525,415450809,-0.037282,-1.044168,10.211641,0.450367,0.914790,2.061253,0.003298,-0.001604,-0.049338,0.998777,
526,415467476,-0.036888,-1.043328,10.220181,0.593350,0.511133,2.119150,0.003124,-0.001784,-0.049507,0.998769,
527,415484143,-0.060266,-1.035080,10.233030,1.118808,0.225232,2.168352,0.002905,-0.001920,-0.049600,0.998764,
528,415500810,-0.056203,-1.024271,10.223372,1.502563,-0.118920,2.083702,0.002717,-0.002006,-0.049638,0.998763,
529,415517477,-0.039757,-1.031636,10.190632,1.735382,-0.239517,2.164561,0.002498,-0.002075,-0.049642,0.998763,
530,415534144,-0.028598,-1.017824,10.167553,2.007491,-0.299105,2.102514,0.002308,-0.002135,-0.049606,0.998765,
531,415550811,-0.024275,-1.021423,10.176285,2.111645,-0.240695,1.981827,0.002121,-0.002203,-0.049555,0.998768,
532,415567478,-0.054590,-1.012851,10.159478,2.532795,-0.085751,1.959570,0.001924,-0.002291,-0.049443,0.998774,
533,415584145,-0.070936,-0.992502,10.186068,2.813830,-0.063263,1.950247,0.001694,-0.002382,-0.049291,0.998781,
534,415600812,-0.071959,-0.978260,10.210533,3.100001,-0.138385,1.809429,0.001500,-0.002461,-0.049096,0.998791,
535,415617479,-0.071893,-0.977770,10.222281,3.204923,-0.248033,1.743066,0.001360,-0.002526,-0.048887,0.998801,
536,415634146,-0.056126,-0.972742,10.237674,3.048315,-0.445021,1.634622,0.001223,-0.002561,-0.048700,0.998811,
537,415650813,-0.072996,-0.969392,10.242496,2.766767,-0.491930,1.437148,0.001109,-0.002587,-0.048554,0.998818,
538,415667480,-0.075799,-0.971310,10.228513,2.503891,-0.435967,1.299646,0.001034,-0.002622,-0.048447,0.998823,
539,415684147,-0.059588,-0.957352,10.275892,2.479226,-0.236533,1.223397,0.000964,-0.002684,-0.048343,0.998828,
540,415700814,-0.066085,-0.960171,10.229730,2.458582,-0.095791,1.157419,0.000883,-0.002766,-0.048242,0.998833,
541,415717481,-0.067233,-0.966645,10.213523,2.353621,0.230943,1.246410,0.000817,-0.002897,-0.048156,0.998836,
542,415734148,-0.093627,-0.941826,10.190261,2.309824,0.607834,1.117335,0.000724,-0.003080,-0.048076,0.998840,
543,415750815,-0.091820,-0.945454,10.167466,1.991458,0.926277,1.072384,0.000681,-0.003311,-0.048043,0.998841,
544,415767482,-0.102750,-0.955282,10.196127,1.638438,1.061563,0.987491,0.000651,-0.003560,-0.048061,0.998839,
545,415784149,-0.114195,-0.967522,10.213658,1.530391,1.001143,0.805180,0.000656,-0.003800,-0.048095,0.998837,
546,415800816,-0.135546,-0.972588,10.235143,1.576263,0.828167,0.833623,0.000626,-0.004014,-0.048122,0.998834,
547,415817483,-0.146222,-0.975010,10.236200,1.604168,0.452468,0.758129,0.000600,-0.004173,-0.048145,0.998833,
548,415834150,-0.152696,-0.991466,10.210152,1.762467,0.113727,0.591186,0.000696,-0.004285,-0.048145,0.998832,
549,415850817,-0.151989,-0.991518,10.206193,1.826422,-0.285786,0.376705,0.000787,-0.004337,-0.048136,0.998832,
550,415867484,-0.122793,-0.976689,10.211013,1.923968,-0.833706,0.176260,0.000865,-0.004306,-0.048114,0.998833,
551,415884151,-0.113652,-0.984074,10.195705,2.168243,-1.319938,-0.042607,0.000950,-0.004202,-0.048056,0.998837,
552,415900818,-0.110364,-0.954611,10.199918,2.419011,-1.637010,-0.245293,0.001085,-0.004051,-0.047961,0.998842,
553,415917485,-0.092439,-0.957949,10.182280,2.437875,-1.832960,-0.419498,0.001224,-0.003870,-0.047864,0.998847,
554,415934152,-0.084916,-0.949568,10.181232,2.537713,-1.956913,-0.457456,0.001383,-0.003671,-0.047753,0.998853,
555,415950819,-0.067572,-0.964342,10.172634,2.365160,-2.029857,-0.617330,0.001568,-0.003461,-0.047666,0.998857,
556,415967486,-0.063128,-0.958683,10.212898,2.298554,-2.094107,-0.664854,0.001743,-0.003240,-0.047590,0.998861,
557,415984153,-0.069162,-0.968230,10.245627,2.134915,-2.085271,-0.752642,0.001941,-0.003021,-0.047537,0.998864,
558,416000820,-0.063007,-0.950208,10.300938,1.969636,-2.057840,-0.689763,0.002120,-0.002805,-0.047508,0.998866,
559,416017487,-0.058909,-0.946288,10.282264,1.644803,-1.946693,-0.829992,0.002313,-0.002604,-0.047527,0.998865,
560,416034154,-0.035555,-0.931602,10.272649,1.226432,-1.768173,-0.889644,0.002498,-0.002429,-0.047606,0.998861,
561,416050821,-0.016370,-0.931836,10.229700,0.817000,-1.381716,-0.971246,0.002718,-0.002310,-0.047744,0.998854,
562,416067488,-0.014040,-0.945113,10.248881,0.427803,-0.993517,-0.878592,0.002937,-0.002248,-0.047939,0.998845,
563,416084155,-0.005823,-0.949841,10.233386,0.231776,-0.451104,-0.808593,0.003156,-0.002267,-0.048162,0.998833,
564,416100822,-0.023692,-0.955513,10.181859,0.161815,-0.002612,-0.814804,0.003385,-0.002350,-0.048395,0.998821,
565,416117489,-0.015802,-0.951112,10.165487,-0.057219,0.634779,-0.552018,0.003574,-0.002528,-0.048659,0.998807,
566,416134156,-0.030731,-0.978355,10.169947,-0.419946,1.128438,-0.500664,0.003774,-0.002779,-0.048976,0.998790,
567,416150823,-0.014940,-0.979427,10.175457,-0.487807,1.564789,-0.397727,0.003959,-0.003094,-0.049302,0.998773,
568,416167490,-0.048170,-0.983825,10.205492,-0.655595,1.783944,-0.327471,0.004119,-0.003441,-0.049653,0.998753,
569,416184157,-0.081662,-1.001740,10.218129,-0.568935,1.847694,-0.193414,0.004249,-0.003797,-0.049991,0.998735,
570,416200824,-0.079882,-1.000514,10.237452,-0.387226,1.745691,-0.145070,0.004365,-0.004139,-0.050302,0.998717,
571,416217491,-0.115894,-1.018895,10.224432,-0.339010,1.378636,0.011763,0.004488,-0.004429,-0.050606,0.998700,
572,416234158,-0.125411,-1.056671,10.252162,-0.370590,1.215278,0.033316,0.004590,-0.004696,-0.050916,0.998683,
573,416250825,-0.124738,-1.073030,10.224555,-0.282380,0.622574,0.095529,0.004720,-0.004879,-0.051212,0.998666,
574,416267492,-0.117039,-1.091108,10.216380,0.153478,0.225244,0.106273,0.004805,-0.005001,-0.051446,0.998653,
575,416284159,-0.148599,-1.074171,10.161911,0.713858,-0.212201,0.299649,0.004860,-0.005062,-0.051598,0.998644,
576,416300826,-0.142318,-1.050954,10.133021,1.323312,-0.450732,0.585628,0.004887,-0.005090,-0.051662,0.998641,
577,416317493,-0.110330,-1.045444,10.077907,1.838524,-0.632480,0.632755,0.004896,-0.005091,-0.051651,0.998641,
578,416334160,-0.116213,-1.060546,10.113913,2.199727,-0.938744,0.684198,0.004923,-0.005050,-0.051588,0.998645,
579,416350827,-0.114186,-1.077106,10.119005,2.618495,-1.279636,0.777659,0.004912,-0.004958,-0.051464,0.998652,
580,416367494,-0.116469,-1.049293,10.148785,3.154685,-1.639738,0.953145,0.004880,-0.004815,-0.051262,0.998663,
581,416384161,-0.094606,-1.039629,10.183619,3.632053,-2.148022,0.930938,0.004847,-0.004598,-0.050992,0.998678,
582,416400828,-0.082616,-1.045326,10.245503,3.859764,-2.649826,0.956987,0.004813,-0.004308,-0.050688,0.998695,
583,416417495,-0.089195,-1.050059,10.279216,3.858803,-3.078787,0.956769,0.004745,-0.003955,-0.050386,0.998712,
584,416434162,-0.102863,-1.041800,10.302202,3.708470,-3.390520,0.948688,0.004689,-0.003557,-0.050105,0.998728,
585,416450829,-0.062916,-1.047274,10.290431,3.595620,-3.582052,0.970945,0.004620,-0.003130,-0.049841,0.998743,
586,416467496,-0.032453,-1.049514,10.320986,3.534649,-3.842097,1.020096,0.004528,-0.002666,-0.049585,0.998757,
587,416484163,-0.051625,-1.040524,10.277879,3.739550,-3.680327,1.012976,0.004470,-0.002227,-0.049300,0.998773,
588,416500830,-0.019329,-1.021046,10.172560,3.848686,-3.186553,1.054584,0.004439,-0.001861,-0.048999,0.998788,
589,416517497,0.005513,-0.987493,10.122818,3.751333,-2.416610,1.228520,0.004331,-0.001605,-0.048711,0.998803,
590,416534164,0.006878,-0.985747,10.106089,3.658819,-1.563066,1.185990,0.004214,-0.001473,-0.048436,0.998818,
591,416550831,-0.027300,-0.986047,10.096991,3.402795,-0.784069,1.116823,0.004200,-0.001457,-0.048198,0.998829,
592,416567498,-0.026473,-0.980399,10.172697,3.126817,-0.097764,0.998761,0.004163,-0.001538,-0.047999,0.998839,
593,416584165,-0.014717,-0.976053,10.193932,3.016849,0.327695,0.950097,0.004083,-0.001678,-0.047817,0.998848,
594,416600832,-0.042300,-0.968358,10.278125,2.881435,0.604005,0.932834,0.004090,-0.001863,-0.047653,0.998855,
595,416617499,-0.063087,-0.965234,10.311472,2.634708,0.832458,0.743825,0.004148,-0.002080,-0.047526,0.998860,
596,416634166,-0.057820,-0.973407,10.277140,2.197922,1.000272,0.630668,0.004189,-0.002319,-0.047462,0.998863,
597,416650833,-0.048799,-0.989608,10.255262,1.536230,1.039843,0.513848,0.004201,-0.002562,-0.047494,0.998861,
598,416667500,-0.039133,-0.998528,10.274417,1.029086,0.905211,0.313275,0.004273,-0.002785,-0.047599,0.998855,
599,416684167,-0.032531,-0.987065,10.249937,0.725537,0.868943,0.099627,0.004323,-0.003000,-0.047750,0.998847,
600,416700834,-0.052545,-0.986250,10.182878,0.642808,1.086702,0.092955,0.004444,-0.003249,-0.047912,0.998838,
601,416717501,-0.047504,-1.003490,10.107782,0.850412,1.505892,-0.085879,0.004635,-0.003560,-0.048043,0.998829,
602,416734168,-0.028604,-1.013457,10.083995,1.079607,1.836591,0.001095,0.004792,-0.003918,-0.048141,0.998823,
603,416750835,-0.025706,-1.022480,10.125277,1.625375,2.009963,-0.110480,0.004933,-0.004299,-0.048159,0.998820,
604,416767502,-0.049989,-1.023347,10.134789,2.187997,1.878224,0.008817,0.005056,-0.004661,-0.048096,0.998820,
605,416784169,-0.068118,-0.994646,10.207337,2.723315,1.728531,0.162493,0.005123,-0.005000,-0.047956,0.998825,
606,416800836,-0.083327,-0.994379,10.267367,3.047277,1.465949,0.211004,0.005218,-0.005303,-0.047768,0.998832,
607,416817503,-0.107043,-1.007757,10.283030,2.906882,0.882133,0.223016,0.005309,-0.005522,-0.047601,0.998838,
608,416834170,-0.118116,-0.998063,10.286673,2.816635,0.142221,0.300943,0.005349,-0.005632,-0.047448,0.998845,
609,416850837,-0.113597,-0.999923,10.293030,2.685754,-0.668107,0.333778,0.005425,-0.005626,-0.047314,0.998851,
610,416867504,-0.099391,-0.973207,10.271623,3.167119,-1.464009,0.344561,0.005468,-0.005504,-0.047111,0.998861,
611,416884171,-0.093325,-0.975492,10.183540,3.361968,-2.222517,0.405596,0.005517,-0.005273,-0.046880,0.998873,
612,416900838,-0.094892,-0.943384,10.127764,3.683497,-2.735321,0.554419,0.005516,-0.004966,-0.046603,0.998887,
613,416917505,-0.079466,-0.921418,10.094323,3.726552,-3.033478,0.661185,0.005517,-0.004618,-0.046320,0.998902,
614,416934172,-0.055505,-0.909381,10.102482,3.948397,-3.230889,0.825965,0.005426,-0.004239,-0.046005,0.998919,
615,416950839,-0.044039,-0.924529,10.098937,4.228612,-3.627373,0.846327,0.005385,-0.003805,-0.045649,0.998937,
616,416967506,-0.045596,-0.889227,10.112054,4.374169,-3.779897,1.007123,0.005310,-0.003350,-0.045272,0.998956,
617,416984173,-0.046822,-0.870121,10.170213,4.377064,-4.010655,1.123674,0.005194,-0.002861,-0.044895,0.998975,
618,417000840,-0.015845,-0.856419,10.251561,4.364757,-4.193734,1.180073,0.005062,-0.002345,-0.044519,0.998994,
619,417017507,-0.024065,-0.862144,10.341849,4.105261,-4.484502,1.301862,0.004931,-0.001788,-0.044182,0.999011,
620,417034174,-0.034364,-0.877642,10.346802,3.731380,-4.405769,1.320136,0.004848,-0.001246,-0.043898,0.999025,
621,417050841,-0.027179,-0.862554,10.359877,3.628174,-4.184794,1.467678,0.004754,-0.000737,-0.043630,0.999037,
622,417067508,0.026884,-0.840516,10.381295,3.611826,-3.875605,1.647781,0.004584,-0.000273,-0.043363,0.999050,
623,417084175,0.025345,-0.829529,10.328979,3.813475,-3.462773,1.876425,0.004396,0.000130,-0.043067,0.999064,
624,417100842,0.036518,-0.821558,10.259973,3.815134,-2.680818,2.187946,0.004179,0.000417,-0.042770,0.999077,
625,417117509,0.058956,-0.805108,10.184904,3.824162,-1.806297,2.337383,0.003934,0.000577,-0.042471,0.999091,
626,417134176,0.055432,-0.789282,10.146060,3.714322,-0.797183,2.393206,0.003677,0.000590,-0.042188,0.999104,
627,417150843,0.070716,-0.762237,10.090453,3.641620,0.073246,2.513419,0.003400,0.000475,-0.041915,0.999116,
628,417167510,0.045303,-0.753676,10.136019,3.405753,0.712168,2.608852,0.003109,0.000268,-0.041675,0.999128,
629,417184177,0.012439,-0.762755,10.149045,3.103561,1.276479,2.633107,0.002815,-0.000022,-0.041480,0.999137,
630,417200844,-0.006441,-0.761673,10.209687,2.916332,1.475874,2.667236,0.002547,-0.000342,-0.041311,0.999144,
631,417217511,-0.006300,-0.747884,10.290066,2.281727,1.614362,2.622261,0.002301,-0.000683,-0.041234,0.999148,
632,417234178,-0.013550,-0.766823,10.328756,1.411663,1.619933,2.478060,0.002046,-0.001023,-0.041284,0.999146,
633,417250845,-0.021007,-0.774856,10.336669,0.361466,1.476835,2.337293,0.001668,-0.001336,-0.041487,0.999138,
634,417267512,-0.056816,-0.796988,10.334174,-0.591333,1.328806,2.105178,0.001490,-0.001632,-0.041828,0.999124,
635,417284179,-0.068064,-0.814585,10.333879,-1.203733,1.182314,1.919396,0.001301,-0.001906,-0.042258,0.999105,
636,417300846,-0.056979,-0.847882,10.298954,-1.696611,0.894299,1.788119,0.001170,-0.002138,-0.042760,0.999084,
637,417317513,-0.053862,-0.864959,10.223215,-1.955709,0.582157,1.673182,0.001026,-0.002323,-0.043300,0.999060,
638,417334180,-0.053686,-0.868801,10.121287,-2.006601,0.502310,1.559615,0.000891,-0.002495,-0.043847,0.999036,
639,417350847,-0.064378,-0.895518,10.082566,-1.763447,0.366563,1.479831,0.000786,-0.002648,-0.044359,0.999013,
640,417367514,-0.075071,-0.895518,10.091681,-1.466071,0.469474,1.290797,0.000706,-0.002815,-0.044827,0.998992,
641,417384181,-0.064799,-0.916020,10.092382,-1.034587,0.465927,1.178255,0.000650,-0.002980,-0.045233,0.998973,
642,417400848,-0.072942,-0.927401,10.151511,-0.701340,0.414779,0.981139,0.000644,-0.003138,-0.045591,0.998956,
643,417417515,-0.093325,-0.926574,10.182566,-0.310682,0.219264,0.827924,0.000704,-0.003268,-0.045891,0.998942,
644,417434182,-0.112128,-0.928676,10.246489,-0.021105,0.057558,0.677065,0.000675,-0.003369,-0.046150,0.998930,
645,417450849,-0.099951,-0.957916,10.268460,0.070070,-0.315203,0.274728,0.000888,-0.003422,-0.046395,0.998918,
646,417467516,-0.089040,-0.992623,10.317907,0.311828,-0.712456,0.010738,0.000954,-0.003406,-0.046606,0.998908,
647,417484183,-0.104515,-1.022880,10.326453,0.838810,-1.255829,-0.279396,0.001097,-0.003312,-0.046741,0.998902,
648,417500850,-0.102354,-1.010673,10.286146,1.373219,-1.664249,-0.534499,0.001283,-0.003157,-0.046798,0.998900,
649,417517517,-0.090175,-0.994268,10.215956,2.071280,-1.868229,-0.685754,0.001494,-0.002971,-0.046754,0.998902,
650,417534184,-0.086148,-1.008229,10.183587,2.446007,-2.048209,-0.744305,0.001719,-0.002758,-0.046655,0.998907,
651,417550851,-0.071377,-0.973385,10.127189,2.872163,-2.044086,-0.918664,0.001879,-0.002542,-0.046495,0.998915,
652,417567518,-0.056119,-0.967593,10.099073,3.042207,-2.029102,-1.070381,0.002157,-0.002330,-0.046310,0.998923,
653,417584185,-0.061883,-0.944825,10.126230,3.108876,-1.874338,-1.216642,0.002440,-0.002139,-0.046115,0.998932,
654,417600852,-0.062264,-0.913250,10.143870,3.096249,-1.598207,-1.274667,0.002726,-0.001988,-0.045922,0.998941,
655,417617519,-0.067504,-0.914917,10.189878,2.941279,-1.444889,-1.360803,0.003025,-0.001858,-0.045752,0.998948,
656,417634186,-0.048177,-0.916944,10.226560,2.421726,-1.288063,-1.314559,0.003341,-0.001753,-0.045656,0.998951,
657,417650853,-0.047549,-0.920543,10.276229,1.876841,-1.254459,-1.383534,0.003631,-0.001650,-0.045640,0.998951,
658,417667520,-0.040558,-0.933438,10.302549,1.564481,-1.214618,-1.539656,0.003972,-0.001554,-0.045670,0.998949,
659,417684187,-0.060901,-0.934264,10.302433,1.051113,-1.199007,-1.514402,0.004283,-0.001460,-0.045774,0.998943,
660,417700854,-0.042194,-0.937357,10.252845,0.706821,-0.948445,-1.560537,0.004625,-0.001403,-0.045928,0.998934,
661,417717521,-0.035442,-0.938790,10.184588,0.371864,-0.639869,-1.510138,0.004935,-0.001390,-0.046130,0.998924,
662,417734188,-0.012674,-0.930656,10.182457,0.180486,-0.293176,-1.531511,0.005297,-0.001429,-0.046360,0.998911,
663,417750855,-0.012216,-0.933748,10.139377,0.209070,0.029090,-1.378898,0.005729,-0.001521,-0.046585,0.998898,
664,417767522,-0.007164,-0.928038,10.113588,0.338273,0.230726,-1.362762,0.006022,-0.001635,-0.046792,0.998886,
665,417784189,0.004860,-0.936005,10.152276,0.533314,0.516397,-1.227783,0.006404,-0.001797,-0.046969,0.998875,
666,417800856,0.024425,-0.928692,10.179240,0.489734,0.531265,-1.085953,0.006683,-0.001958,-0.047153,0.998865,
667,417817523,0.002862,-0.927523,10.237338,0.394263,0.639748,-0.854606,0.006893,-0.002135,-0.047351,0.998853,
668,417834190,0.001888,-0.960398,10.290170,0.083773,0.580544,-0.724340,0.007120,-0.002306,-0.047594,0.998840,
669,417850857,-0.007720,-0.975761,10.328835,-0.104141,0.434910,-0.764449,0.007315,-0.002454,-0.047864,0.998825,
670,417867524,-0.012692,-0.994300,10.295583,-0.108406,0.331153,-0.593638,0.007517,-0.002590,-0.048135,0.998810,
671,417884191,-0.012799,-1.003598,10.296762,0.046032,0.096425,-0.543245,0.007671,-0.002690,-0.048384,0.998797,
672,417900858,0.002454,-1.000137,10.254978,0.325249,-0.193927,-0.399661,0.007888,-0.002752,-0.048593,0.998785,
673,417917525,0.000329,-0.993009,10.223969,0.685748,-0.281394,-0.288565,0.008021,-0.002799,-0.048749,0.998776,
674,417934192,-0.002620,-1.000509,10.194181,0.887032,-0.184040,-0.075942,0.008163,-0.002864,-0.048875,0.998769,
675,417950859,0.001196,-0.991947,10.152154,1.149389,-0.173641,0.146844,0.008233,-0.002929,-0.048964,0.998764,
676,417967526,-0.013413,-0.998768,10.141557,1.602606,-0.033668,0.399641,0.008262,-0.003015,-0.048987,0.998762,
677,417984193,-0.011502,-0.989087,10.118458,1.941980,0.080629,0.586825,0.008285,-0.003120,-0.048959,0.998763,
678,418000860,0.027588,-0.982985,10.123796,2.267986,0.279940,0.819152,0.008295,-0.003257,-0.048885,0.998766,
679,418017527,0.018602,-1.004978,10.160374,2.386495,0.233786,1.029688,0.008236,-0.003386,-0.048793,0.998770,
680,418034194,0.006480,-1.004967,10.172462,2.468533,0.111101,1.225331,0.008173,-0.003499,-0.048689,0.998776,
681,418050861,-0.005523,-0.998520,10.229952,2.474680,0.005436,1.281090,0.008125,-0.003599,-0.048584,0.998781,
682,418067528,-0.041911,-1.006432,10.270484,2.478304,-0.097469,1.453053,0.008083,-0.003686,-0.048478,0.998786,
683,418084195,-0.065070,-0.969486,10.288241,2.430959,-0.354044,1.540726,0.007914,-0.003732,-0.048380,0.998792,
684,418100862,-0.053893,-0.967027,10.268839,2.155904,-0.549367,1.657622,0.007773,-0.003753,-0.048322,0.998796,
685,418117529,-0.060744,-0.982839,10.258771,1.929834,-0.775668,1.725214,0.007636,-0.003742,-0.048297,0.998798,
686,418134196,-0.062526,-0.982100,10.220467,1.685130,-0.819619,1.865674,0.007426,-0.003723,-0.048308,0.998799,
687,418150863,-0.074206,-0.970842,10.204328,1.421857,-0.869923,1.935443,0.007197,-0.003698,-0.048357,0.998798,
688,418167530,-0.074504,-0.972398,10.167830,1.367097,-0.620673,1.995479,0.007012,-0.003712,-0.048414,0.998797,
689,418184197,-0.070886,-0.963945,10.138994,1.525691,-0.203096,2.124720,0.006810,-0.003787,-0.048447,0.998797,
690,418200864,-0.074346,-0.962804,10.136250,1.632893,0.096694,2.178123,0.006634,-0.003907,-0.048464,0.998796,
691,418217531,-0.090393,-0.958010,10.126166,1.563265,0.439840,2.304304,0.006444,-0.004078,-0.048490,0.998796,
692,418234198,-0.101904,-0.984534,10.149965,1.355802,0.719647,2.291460,0.006230,-0.004289,-0.048547,0.998793,
693,418250865,-0.097773,-0.995799,10.206279,1.056863,0.861720,2.245536,0.006014,-0.004520,-0.048647,0.998789,
694,418267532,-0.127244,-0.993748,10.227574,0.783230,0.818973,2.119880,0.005824,-0.004745,-0.048786,0.998782,
695,418284199,-0.134400,-0.987814,10.281991,0.580967,0.617272,2.076697,0.005629,-0.004939,-0.048956,0.998774,
696,418300866,-0.142911,-1.010612,10.289238,0.495984,0.213501,2.133852,0.005424,-0.005076,-0.049138,0.998766,
697,418317533,-0.118285,-1.013199,10.278350,0.403048,-0.193171,2.017634,0.005257,-0.005153,-0.049334,0.998756,
698,418334200,-0.131706,-1.020110,10.236175,0.368983,-0.374048,1.932049,0.005081,-0.005203,-0.049535,0.998747,
699,418350867,-0.134368,-1.010722,10.168035,0.306078,-0.390376,1.775338,0.004935,-0.005250,-0.049745,0.998737,
700,418367534,-0.137075,-1.025240,10.171227,0.498378,-0.207040,1.712984,0.004744,-0.005321,-0.049927,0.998729,
701,418384201,-0.133508,-1.011619,10.163733,0.853319,-0.079207,1.687025,0.004614,-0.005412,-0.050058,0.998722,
702,418400868,-0.125190,-1.019628,10.148337,1.188077,0.033994,1.693313,0.004448,-0.005517,-0.050140,0.998718,
703,418417535,-0.100367,-1.024861,10.140142,1.561651,0.117722,1.610840,0.004333,-0.005636,-0.050168,0.998717,
704,418434202,-0.100968,-1.020758,10.127695,1.767769,0.322547,1.460212,0.004217,-0.005782,-0.050166,0.998716,
705,418450869,-0.133217,-1.038472,10.128854,2.009054,0.400000,1.379967,0.004121,-0.005939,-0.050128,0.998718,
706,418467536,-0.133087,-1.012512,10.195879,2.168723,0.325954,1.302041,0.004058,-0.006086,-0.050068,0.998720,
707,418484203,-0.141962,-0.993614,10.253447,2.310528,0.135690,1.069221,0.004015,-0.006203,-0.049987,0.998724,
708,418500870,-0.157943,-1.008733,10.272182,2.445763,-0.097354,0.939557,0.003987,-0.006284,-0.049887,0.998728,
709,418517537,-0.151168,-1.006068,10.230343,2.366555,-0.469558,0.750804,0.003984,-0.006311,-0.049799,0.998733,
710,418534204,-0.141850,-1.018845,10.253292,2.310771,-0.885277,0.666820,0.003974,-0.006275,-0.049720,0.998737,
711,418550871,-0.135238,-1.000156,10.256927,2.128563,-1.186355,0.336199,0.004048,-0.006196,-0.049667,0.998739,
712,418567538,-0.142036,-1.010652,10.226130,2.012780,-1.527721,0.206125,0.004093,-0.006064,-0.049631,0.998742,
713,418584205,-0.137734,-1.003736,10.196445,1.933368,-1.635819,0.038297,0.004100,-0.005912,-0.049608,0.998744,
714,418600872,-0.128642,-0.995042,10.178430,2.035499,-1.899745,-0.024908,0.004207,-0.005725,-0.049569,0.998747,
715,418617539,-0.121884,-0.956929,10.171349,2.098570,-1.839658,-0.026445,0.004294,-0.005546,-0.049521,0.998750,
716,418634206,-0.102840,-0.979567,10.135573,2.156980,-1.722979,-0.023602,0.004364,-0.005384,-0.049465,0.998753,
717,418650873,-0.076352,-1.001734,10.132407,2.116704,-1.583390,0.019946,0.004395,-0.005240,-0.049415,0.998756,
718,418667540,-0.068873,-1.000456,10.161324,1.974285,-1.387197,-0.012934,0.004480,-0.005127,-0.049385,0.998758,
719,418684207,-0.085789,-0.974879,10.197277,1.754515,-1.138382,-0.114386,0.004546,-0.005048,-0.049387,0.998758,
720,418700874,-0.068687,-0.990579,10.209714,1.632701,-0.902028,-0.159836,0.004639,-0.005004,-0.049407,0.998757,
721,418717541,-0.064793,-0.988177,10.246469,1.488040,-0.802036,-0.256242,0.004689,-0.004971,-0.049448,0.998755,
722,418734208,-0.060468,-1.002306,10.270547,1.390981,-0.812934,-0.289091,0.004812,-0.004940,-0.049502,0.998751,
723,418750875,-0.086278,-1.008604,10.245417,1.363242,-0.772338,-0.352776,0.005008,-0.004917,-0.049561,0.998748,
724,418767542,-0.096136,-0.990105,10.210162,1.375645,-0.624476,-0.382423,0.005159,-0.004913,-0.049617,0.998744,
725,418784209,-0.077919,-0.983029,10.212749,1.235723,-0.588554,-0.453639,0.005373,-0.004916,-0.049694,0.998739,
726,418800876,-0.052626,-0.984059,10.205968,1.184735,-0.295904,-0.355927,0.005575,-0.004962,-0.049778,0.998734,
727,418817543,-0.090150,-0.977224,10.215251,0.966540,-0.173398,-0.332069,0.005670,-0.005022,-0.049894,0.998727,
728,418834210,-0.103664,-0.987989,10.184812,0.848325,0.046071,-0.286709,0.005828,-0.005117,-0.050026,0.998719,
729,418850877,-0.079020,-1.012315,10.148292,0.836965,0.369444,-0.237238,0.006000,-0.005261,-0.050160,0.998710,
730,418867544,-0.068966,-1.015585,10.214698,0.728265,0.397323,-0.271008,0.006141,-0.005406,-0.050310,0.998701,
731,418884211,-0.095214,-1.009423,10.242733,0.661723,0.538488,-0.096124,0.006330,-0.005577,-0.050469,0.998691,
732,418900878,-0.114864,-1.009574,10.229523,0.667294,0.484522,-0.150680,0.006450,-0.005736,-0.050627,0.998682,
733,418917545,-0.110970,-1.019441,10.192369,0.629605,0.403560,-0.043900,0.006535,-0.005883,-0.050791,0.998672,
734,418934212,-0.108928,-1.011477,10.201975,0.550884,0.400781,0.083811,0.006590,-0.006031,-0.050967,0.998662,
735,418950879,-0.100713,-1.005583,10.232796,0.408452,0.179116,0.190232,0.006672,-0.006149,-0.051163,0.998650,
736,418967546,-0.110934,-1.033209,10.199500,0.327951,0.077959,0.199055,0.006738,-0.006252,-0.051371,0.998639,
737,418984213,-0.125207,-1.027834,10.194755,0.192153,-0.059268,0.258234,0.006804,-0.006336,-0.051598,0.998626,
738,419000880,-0.116487,-1.055675,10.208575,0.285537,-0.158568,0.192409,0.006901,-0.006406,-0.051812,0.998614,
739,419017547,-0.108187,-1.068982,10.221738,0.365231,-0.352431,0.285972,0.006972,-0.006448,-0.052015,0.998602,
